order_id,customer_id,order_date,order_amount,order_status,payment_method,shipping_country,discount_applied
ORD00002447,CUST000032,2025-03-05,586.77,Cancelled,Bank Transfer,Italy,5
ORD00002448,CUST000587,2025-09-30,2200.69,Pending,Credit Card,UK,25
ORD00002449,CUST001235,2025-10-19,2159.14,Delivered,Debit Card,Australia,10
ORD00002450,CUST000979,2026-01-19,3735.98,Delivered,PayPal,Germany,15
ORD00002451,CUST000457,2025-09-11,-35.77,Shipped,Debit Card,USA,0
ORD00002452,CUST001981,2025-09-07,1497.56,Pending,Debit Card,USA,20
ORD00002453,CUST000339,2025-08-10,3883.08,Shipped,Bank Transfer,Italy,10
ORD00002454,CUST000935,2025-09-25,4847.6,Pending,Bank Transfer,France,0
ORD00002455,,2025-03-28,2827.66,Pending,PayPal,Spain,15
ORD00002456,CUST001585,2025-10-20,463.38,Delivered,Debit Card,Italy,10
ORD00002457,CUST000219,2026-01-23,2046.62,Cancelled,PayPal,Spain,25
ORD00002458,CUST000473,2025-03-03,1176.21,Shipped,Debit Card,UK,0
ORD00002459,CUST000957,2025-09-17,3754.77,Pending,Credit Card,Germany,0
ORD00002460,CUST001778,2025-09-23,1764.93,Returned,PayPal,France,0
ORD00002461,CUST001604,2025-04-24,3860.69,Pending,Debit Card,Australia,20
ORD00002462,CUST000610,2025-05-28,1173.15,Shipped,Credit Card,Italy,0
ORD00002463,CUST000895,2025-07-06,1713.09,Returned,Credit Card,USA,0
ORD00002464,CUST001748,2025-02-16,272.13,Delivered,Credit Card,France,15
ORD00002465,CUST000959,2025-08-23,3917.17,Cancelled,Credit Card,Spain,15
ORD00002466,CUST000983,2025-08-26,3125.29,Shipped,Debit Card,USA,15
ORD00002467,CUST000912,2025-10-06,2808.6,Returned,Credit Card,Australia,0
ORD00002468,CUST000160,2026-01-27,1061.47,Shipped,Credit Card,Italy,5
ORD00002469,CUST001712,2025-03-20,1499.31,Pending,Debit Card,Australia,10
ORD00002470,CUST000272,2025-03-12,1532.22,Delivered,Credit Card,France,25
ORD00002471,CUST001923,2025-09-16,-51.27,Cancelled,Credit Card,Canada,0
ORD00002472,CUST000730,2026-01-05,3797.24,Pending,Bank Transfer,Germany,20
ORD00002473,CUST001271,2025-10-09,4221.09,Delivered,PayPal,Italy,10
ORD00002474,CUST001472,2025-05-01,2645.86,Cancelled,PayPal,Spain,20
ORD00002475,CUST001290,2025-09-10,4066.56,Delivered,Debit Card,Australia,10
ORD00002476,CUST001053,2025-04-05,895.72,Cancelled,Credit Card,Spain,15
ORD00002477,CUST000262,2026-02-02,1177.3,Cancelled,Credit Card,Italy,10
ORD00002478,CUST000953,2025-03-19,1333.78,Delivered,Debit Card,Italy,10
ORD00002479,CUST000489,2025-09-11,1441.36,Returned,Bank Transfer,Spain,5
ORD00002480,CUST000230,2025-07-25,4038.92,Cancelled,Debit Card,UK,0
ORD00002481,CUST000820,2025-07-23,4707.68,Cancelled,PayPal,France,25
ORD00002482,CUST001459,2025-08-13,3127.21,Delivered,PayPal,France,0
ORD00002483,CUST001466,2026-01-11,4698.15,Returned,Debit Card,Australia,15
ORD00002484,CUST001271,2025-11-13,1119.14,Cancelled,PayPal,USA,10
ORD00002485,CUST001023,2025-05-28,-96.33,Delivered,Bank Transfer,France,20
ORD00002486,CUST000948,2025-05-22,4680.62,Delivered,Credit Card,Italy,5
ORD00002487,CUST000429,2025-03-02,4377.8,Returned,Bank Transfer,Australia,5
ORD00002488,CUST001542,2025-02-17,281.35,Shipped,Credit Card,Canada,10
ORD00002489,CUST001631,2025-03-04,4420.22,Pending,Credit Card,Italy,25
ORD00002490,CUST001453,2025-07-09,1389.96,Delivered,Bank Transfer,UK,15
ORD00002491,CUST000630,2025-04-07,2432.89,Returned,Debit Card,Spain,10
ORD00002492,CUST001972,2025-06-07,3534.5,Cancelled,Credit Card,Italy,5
ORD00002493,CUST001816,2025-04-05,4592.17,Cancelled,Debit Card,Canada,20
ORD00002494,,2025-05-30,2708.65,Pending,Credit Card,France,20
ORD00002495,CUST000692,2025-06-30,2723.08,Shipped,Credit Card,UK,25
ORD00002496,CUST000367,2025-12-22,3946.75,Delivered,Credit Card,Italy,0
ORD00002497,CUST001814,2025-03-21,2969.03,Cancelled,PayPal,Australia,0
ORD00002498,CUST001408,2025-06-21,1374.97,Returned,Credit Card,USA,25
ORD00002499,CUST000297,2025-10-06,1477.93,Pending,Bank Transfer,Germany,10
ORD00002500,CUST001120,2025-03-02,1464.83,Cancelled,Debit Card,Spain,5
ORD00002501,CUST001943,2025-04-29,2832.66,Returned,PayPal,Canada,20
ORD00002502,CUST001392,2025-03-31,3067.67,Returned,Debit Card,Canada,20
ORD00002503,CUST001790,2026-01-26,3756.0,Shipped,Bank Transfer,Italy,0
ORD00002504,CUST000874,2025-09-27,2246.05,Cancelled,Credit Card,Italy,10
ORD00002505,CUST001168,2025-08-28,771.54,Shipped,Bank Transfer,Canada,0
ORD00002506,CUST000577,2025-12-01,4178.09,Delivered,Bank Transfer,UK,15
ORD00002507,CUST001193,2025-02-15,4195.14,Returned,Credit Card,Italy,20
ORD00002508,CUST000915,2025-07-16,2138.56,Delivered,Credit Card,France,10
ORD00002509,CUST000792,2025-02-26,3490.1,Delivered,Credit Card,France,10
ORD00002510,CUST001111,2025-09-24,800.19,Returned,Debit Card,UK,20
ORD00002511,CUST000343,2025-07-15,2406.89,Pending,PayPal,USA,5
ORD00002512,CUST001743,2025-04-07,3137.18,Returned,Bank Transfer,Germany,25
ORD00002513,CUST000443,2025-10-13,4076.88,Returned,PayPal,USA,0
ORD00002514,CUST001409,2025-03-11,1614.07,Pending,Debit Card,Canada,5
ORD00002515,CUST001392,2025-09-07,2663.69,Shipped,Debit Card,Italy,0
ORD00002516,CUST000483,2025-12-06,2552.66,Delivered,Bank Transfer,Italy,15
ORD00002517,CUST000812,2026-01-29,2421.11,Shipped,Credit Card,Australia,0
ORD00002518,CUST000123,2025-06-12,2911.54,Delivered,Bank Transfer,Canada,15
ORD00002519,CUST000472,2026-02-07,4380.78,Returned,Credit Card,Australia,20
ORD00002520,CUST000261,2025-09-09,2715.24,Returned,PayPal,Australia,20
ORD00002521,CUST000412,2025-03-26,251.88,Shipped,Bank Transfer,Germany,20
ORD00002522,CUST001979,2025-12-12,4826.32,Returned,Bank Transfer,France,5
ORD00002523,CUST001200,2025-12-21,4370.5,Delivered,Bank Transfer,France,10
ORD00002524,CUST000317,2025-06-02,3472.35,Cancelled,Credit Card,Germany,25
ORD00002525,CUST001006,2025-11-21,4431.06,Returned,PayPal,Australia,0
ORD00002526,CUST000069,2025-06-24,1356.54,Returned,PayPal,Spain,5
ORD00002527,CUST001635,2026-01-11,4906.16,Pending,Credit Card,Italy,5
ORD00002528,CUST000855,2025-05-04,1433.64,Pending,Bank Transfer,Canada,10
ORD00002529,CUST001234,2025-08-04,1318.94,Delivered,PayPal,Italy,0
ORD00002530,CUST000061,2025-05-09,4009.72,Returned,PayPal,Italy,5
ORD00002531,CUST001949,2026-01-17,1692.87,Shipped,Debit Card,Canada,20
ORD00002532,CUST001826,2025-07-12,2851.14,Delivered,Debit Card,Italy,5
ORD00002533,CUST000782,2025-05-16,2811.28,Returned,Bank Transfer,Canada,15
ORD00002534,CUST001707,2025-09-29,429.12,Returned,PayPal,Germany,10
ORD00002535,CUST000198,2025-10-30,3808.32,Shipped,Debit Card,UK,10
ORD00002536,CUST001218,2025-04-09,2618.02,Delivered,Debit Card,USA,5
ORD00002537,CUST001647,2025-11-22,3790.94,Pending,Bank Transfer,Spain,20
ORD00002538,CUST000794,2025-02-27,4556.67,Shipped,Bank Transfer,France,0
ORD00002539,CUST000395,2025-05-25,1953.8,Returned,Credit Card,UK,25
ORD00002540,CUST001236,2025-07-12,4909.62,Shipped,Debit Card,Australia,0
ORD00002541,CUST001575,2025-08-30,2884.04,Cancelled,PayPal,UK,10
ORD00002542,CUST000397,2025-07-07,54.44,Shipped,Credit Card,Canada,5
ORD00002543,CUST001142,2025-10-02,3675.31,Returned,Credit Card,Australia,5
ORD00002544,CUST000603,2025-11-07,1205.94,Pending,Bank Transfer,Italy,20
ORD00002545,CUST001323,2025-02-21,3276.39,Pending,PayPal,France,25
ORD00002546,CUST000617,2025-07-29,737.93,Shipped,Bank Transfer,UK,25
ORD00002547,CUST000470,2025-05-31,2905.47,Returned,Debit Card,France,5
ORD00002548,CUST001152,2025-02-20,1442.9,Cancelled,Debit Card,USA,25
ORD00002549,CUST000388,2025-06-28,2136.47,Shipped,Debit Card,France,0
ORD00002550,CUST001210,2025-05-18,397.03,Returned,Bank Transfer,Australia,10
ORD00002551,CUST001380,2026-01-26,1076.19,Delivered,Bank Transfer,Germany,10
ORD00002552,CUST000598,2025-03-23,4867.84,Shipped,Debit Card,Canada,0
ORD00002553,CUST000885,2025-06-04,2245.75,Pending,Debit Card,Spain,10
ORD00002554,CUST001351,2025-03-26,3343.25,Delivered,Debit Card,Australia,25
ORD00002555,CUST000019,2026-02-04,2868.35,Shipped,Bank Transfer,USA,20
ORD00002556,CUST001900,2025-10-07,4684.39,Shipped,Debit Card,UK,5
ORD00002557,CUST001338,2025-10-21,3192.06,Delivered,Bank Transfer,USA,25
ORD00002558,CUST000461,2026-02-03,498.48,Shipped,Bank Transfer,UK,5
ORD00002559,CUST001612,2026-01-23,98.74,Cancelled,Credit Card,USA,10
ORD00002560,CUST000701,2025-07-18,1992.77,Shipped,Bank Transfer,USA,10
ORD00002561,CUST001614,2025-02-20,270.03,Shipped,Debit Card,Spain,5
ORD00002562,CUST000547,2025-05-19,3595.68,Returned,PayPal,France,20
ORD00002563,CUST000751,2025-02-27,4251.83,Returned,PayPal,USA,10
ORD00002564,CUST001685,2025-09-03,3427.89,Returned,Bank Transfer,USA,5
ORD00002565,CUST001727,2025-02-23,4435.1,Delivered,Bank Transfer,France,10
ORD00002566,CUST000479,2026-01-15,259.62,Cancelled,PayPal,Canada,25
ORD00002567,CUST001643,2025-10-05,2972.93,Delivered,PayPal,USA,0
ORD00002568,CUST001286,2025-04-02,4125.66,Delivered,Bank Transfer,Australia,15
ORD00002569,CUST001411,2025-05-30,1047.0,Pending,Debit Card,Germany,0
ORD00002570,CUST001173,2025-11-09,3373.38,Delivered,Credit Card,Australia,5
ORD00002571,CUST001097,2025-04-14,1891.27,Returned,PayPal,France,25
ORD00002572,CUST000803,2025-06-04,4714.64,Returned,Credit Card,Spain,5
ORD00002573,CUST001114,2026-01-25,1852.42,Pending,Bank Transfer,Canada,20
ORD00002574,CUST001985,2025-05-17,1753.08,Returned,Credit Card,Spain,15
ORD00002575,CUST001889,2025-08-25,2988.74,Cancelled,Credit Card,Italy,5
ORD00002576,CUST001682,2025-03-12,4560.61,Delivered,Credit Card,Canada,0
ORD00002577,CUST000465,2026-01-08,757.49,Returned,Credit Card,Italy,5
ORD00002578,CUST001599,2025-08-12,137.15,Delivered,Credit Card,Spain,10
ORD00002579,CUST001393,2026-01-27,2607.48,Shipped,Credit Card,Australia,15
ORD00002580,CUST001707,2025-12-14,1113.38,Cancelled,Debit Card,Italy,20
ORD00002581,CUST000448,2025-09-30,4309.75,Cancelled,Bank Transfer,Spain,15
ORD00002582,CUST001925,2025-04-08,4594.7,Shipped,PayPal,Germany,25
ORD00002583,CUST000328,2025-03-15,2998.96,Pending,Debit Card,Australia,5
ORD00002584,CUST001339,2025-04-08,3392.48,Returned,Credit Card,Australia,5
ORD00002585,CUST001143,2025-10-15,3811.51,Returned,Credit Card,Australia,25
ORD00002586,CUST001352,2025-09-02,4558.2,Cancelled,Credit Card,Spain,5
ORD00002587,CUST001877,2025-08-07,1646.11,Delivered,PayPal,Australia,10
ORD00002588,CUST000806,2025-04-08,2939.47,Returned,Bank Transfer,Germany,15
ORD00002589,CUST000296,2025-04-27,4742.85,Pending,Credit Card,Germany,10
ORD00002590,CUST001499,2025-08-28,3976.5,Pending,Debit Card,Australia,25
ORD00002591,CUST000026,2025-08-23,3748.59,Shipped,PayPal,Germany,0
ORD00002592,CUST001965,2025-07-03,3156.38,Cancelled,Debit Card,Australia,5
ORD00002593,CUST000545,2025-10-17,4078.86,Pending,Debit Card,Australia,0
ORD00002594,CUST000570,2026-02-01,2953.35,Shipped,PayPal,Canada,5
ORD00002595,CUST000954,2026-01-02,2542.5,Returned,Credit Card,France,15
ORD00002596,CUST001495,2025-12-26,2414.32,Cancelled,Debit Card,Spain,25
ORD00002597,CUST001191,2025-09-21,780.23,Shipped,Bank Transfer,USA,0
ORD00002598,CUST001672,2025-05-16,3457.25,Returned,Bank Transfer,Italy,0
ORD00002599,CUST000157,2025-12-30,1067.73,Shipped,Bank Transfer,Spain,15
ORD00002600,CUST000364,2025-12-13,3575.64,Pending,Credit Card,France,25
ORD00002601,CUST000729,2026-02-12,77.8,Returned,Debit Card,Italy,20
ORD00002602,CUST000989,2025-10-13,2480.31,Delivered,Debit Card,Canada,25
ORD00002603,CUST000260,2025-06-02,399.91,Shipped,Debit Card,Spain,20
ORD00002604,CUST001260,2025-03-20,4978.3,Cancelled,PayPal,USA,0
ORD00002605,CUST001203,2025-06-11,2487.61,Pending,Debit Card,Australia,10
ORD00002606,CUST001726,2025-07-14,3681.71,Cancelled,Credit Card,UK,5
ORD00002607,CUST001914,2025-10-04,4515.8,Delivered,PayPal,Italy,10
ORD00002608,CUST000789,2025-12-26,3886.53,Pending,PayPal,Italy,0
ORD00002609,CUST000227,2025-11-09,2262.12,Returned,Debit Card,UK,5
ORD00002610,CUST001346,2025-05-27,1168.55,Returned,Bank Transfer,Spain,25
ORD00002611,CUST001123,2025-06-16,3081.1,Pending,PayPal,France,10
ORD00002612,CUST000722,2025-04-16,3029.57,Returned,PayPal,Germany,0
ORD00002613,CUST000100,2025-11-30,2022.41,Delivered,Credit Card,Italy,25
ORD00002614,CUST000629,2025-11-23,3417.06,Pending,Bank Transfer,USA,10
ORD00002615,CUST000125,2025-08-19,4962.28,Cancelled,Credit Card,Spain,0
ORD00002616,CUST000712,2025-11-10,47.15,Cancelled,Bank Transfer,UK,25
ORD00002617,CUST001134,2025-09-28,874.62,Shipped,Credit Card,UK,5
ORD00002618,CUST001233,2025-05-05,3382.63,Delivered,PayPal,Spain,25
ORD00002619,CUST001331,2025-06-24,4010.94,Shipped,Bank Transfer,Italy,15
ORD00002620,CUST001138,2025-09-17,4777.4,Delivered,Credit Card,Germany,10
ORD00002621,CUST001850,2025-04-18,2093.62,Returned,Debit Card,USA,15
ORD00002622,CUST001684,2025-10-14,1658.44,Shipped,PayPal,Canada,20
ORD00002623,CUST000802,2025-02-24,4905.63,Pending,PayPal,France,0
ORD00002624,CUST001552,2025-05-31,2247.51,Delivered,Bank Transfer,Canada,20
ORD00002625,CUST000244,2025-06-28,4878.66,Delivered,PayPal,UK,0
ORD00002626,CUST001351,2025-09-06,385.02,Pending,PayPal,Australia,20
ORD00002627,CUST000053,2025-09-29,2762.16,Pending,Bank Transfer,Australia,15
ORD00002628,CUST001449,2026-01-02,4356.5,Returned,PayPal,Canada,0
ORD00002629,CUST000711,2025-09-26,3099.41,Pending,Bank Transfer,UK,20
ORD00002630,CUST001660,2026-01-10,122.13,Delivered,PayPal,France,10
ORD00002631,CUST001286,2025-09-12,3634.93,Shipped,Debit Card,Spain,5
ORD00002632,CUST000426,2025-12-12,2937.55,Delivered,Bank Transfer,UK,0
ORD00002633,CUST001973,2025-08-14,1688.48,Pending,PayPal,Canada,15
ORD00002634,CUST000849,2025-06-03,2261.61,Delivered,Credit Card,Canada,20
ORD00002635,CUST001369,2026-01-03,3039.6,Returned,Debit Card,France,10
ORD00002636,CUST001418,2025-03-31,3371.75,Pending,Debit Card,Canada,10
ORD00002637,CUST000553,2025-07-08,4774.01,Shipped,Credit Card,Spain,15
ORD00002638,CUST000680,2025-08-31,1118.67,Shipped,Debit Card,USA,5
ORD00002639,CUST001697,2025-03-10,-55.74,Pending,Bank Transfer,France,15
ORD00002640,CUST000230,2025-03-19,964.85,Cancelled,Credit Card,UK,25
ORD00002641,CUST001966,2025-07-02,2324.65,Delivered,Bank Transfer,France,15
ORD00002642,CUST000856,2026-01-25,700.25,Delivered,Credit Card,Australia,15
ORD00002643,CUST000789,2025-10-29,3726.34,Returned,Credit Card,Australia,0
ORD00002644,CUST001586,2025-03-08,223.3,Pending,Debit Card,Spain,25
ORD00002645,CUST001335,2025-09-06,2434.46,Shipped,Bank Transfer,Canada,0
ORD00002646,CUST001191,2026-01-05,3257.37,Returned,Debit Card,UK,0
ORD00002647,CUST001252,2025-07-15,3659.49,Shipped,Credit Card,Australia,10
ORD00002648,CUST001139,2025-03-30,627.29,Shipped,Bank Transfer,Italy,25
ORD00002649,CUST001840,2025-08-19,1807.15,Shipped,Debit Card,France,15
ORD00002650,CUST000596,2025-06-27,953.54,Cancelled,Credit Card,USA,15
ORD00002651,CUST000572,2025-11-17,4206.03,Delivered,Bank Transfer,USA,15
ORD00002652,CUST000580,2025-05-10,447.21,Delivered,Bank Transfer,USA,5
ORD00002653,CUST001260,2025-03-05,3245.53,Returned,Debit Card,Canada,5
ORD00002654,CUST001955,2025-07-12,1607.47,Delivered,PayPal,UK,0
ORD00002655,CUST001867,2025-10-23,1589.05,Returned,Debit Card,Germany,5
ORD00002656,CUST000660,2025-04-12,4162.5,Cancelled,Bank Transfer,Germany,10
ORD00002657,CUST000563,2025-12-10,2193.05,Returned,PayPal,France,10
ORD00002658,CUST000009,2026-01-13,4861.39,Cancelled,PayPal,Spain,25
ORD00002659,CUST000097,2025-09-28,658.2,Delivered,Credit Card,Italy,25
ORD00002660,CUST001060,2025-06-24,1487.67,Shipped,Debit Card,Germany,0
ORD00002661,CUST001423,2025-12-03,3426.62,Cancelled,Credit Card,France,25
ORD00002662,CUST001045,2026-01-22,3973.46,Pending,Credit Card,Australia,25
ORD00002663,CUST000158,2025-07-27,300.01,Returned,Bank Transfer,Canada,10
ORD00002664,CUST001026,2025-05-15,1346.8,Pending,Credit Card,Australia,25
ORD00002665,CUST000238,2025-04-21,4990.1,Returned,Bank Transfer,Italy,20
ORD00002666,CUST000464,2025-04-22,1967.63,Cancelled,Bank Transfer,USA,10
ORD00002667,CUST001871,2025-11-18,-30.94,Delivered,PayPal,UK,20
ORD00002668,CUST001004,2025-12-21,4791.55,Delivered,PayPal,Australia,15
ORD00002669,CUST001785,2026-01-25,2093.32,Returned,Bank Transfer,Spain,5
ORD00002670,CUST000967,2025-03-02,3151.34,Shipped,PayPal,Canada,10
ORD00002671,,2025-12-27,4679.47,Delivered,Credit Card,Australia,5
ORD00002672,CUST001459,2025-10-13,3572.9,Pending,Debit Card,France,5
ORD00002673,CUST001369,2025-12-11,3182.61,Cancelled,PayPal,Australia,20
ORD00002674,CUST000503,2025-10-26,4984.91,Delivered,Bank Transfer,USA,0
ORD00002675,CUST000720,2025-10-12,3947.86,Shipped,Bank Transfer,Australia,5
ORD00002676,CUST001744,2025-12-01,4803.58,Returned,PayPal,UK,25
ORD00002677,CUST001799,2025-06-06,2480.64,Delivered,Debit Card,Germany,5
ORD00002678,CUST000755,2025-07-06,1903.51,Shipped,PayPal,Italy,20
ORD00002679,CUST000015,2025-11-15,4102.87,Delivered,PayPal,Spain,15
ORD00002680,CUST000681,2026-01-14,4957.45,Pending,Debit Card,France,25
ORD00002681,CUST001454,2025-10-14,4496.68,Delivered,Credit Card,Spain,5
ORD00002682,CUST001930,2025-08-03,4366.31,Cancelled,Debit Card,Australia,15
ORD00002683,CUST001047,2025-04-19,715.17,Cancelled,Bank Transfer,France,20
ORD00002684,CUST000366,2025-12-24,3071.44,Returned,Bank Transfer,USA,5
ORD00002685,CUST000779,2025-09-12,2671.25,Returned,Bank Transfer,France,20
ORD00002686,CUST000684,2026-02-06,1218.05,Shipped,PayPal,Spain,20
ORD00002687,,2025-08-28,3004.92,Pending,Credit Card,Germany,15
ORD00002688,CUST001185,2025-12-18,983.94,Returned,PayPal,Germany,20
ORD00002689,CUST000358,2025-09-09,1226.12,Pending,PayPal,Australia,0
ORD00002690,CUST001152,2025-05-27,4279.83,Shipped,Debit Card,France,0
ORD00002691,CUST001370,2025-02-20,4263.34,Returned,Credit Card,USA,25
ORD00002692,CUST000492,2025-06-15,3500.5,Delivered,PayPal,Canada,10
ORD00002693,CUST001622,2025-08-18,4289.03,Returned,Credit Card,Spain,20
ORD00002694,CUST001749,2026-02-01,1398.0,Cancelled,Credit Card,France,15
ORD00002695,CUST000481,2025-08-17,653.43,Cancelled,PayPal,Australia,5
ORD00002696,CUST001986,2025-08-29,564.32,Cancelled,Credit Card,Spain,25
ORD00002697,CUST000278,2025-06-15,4138.62,Shipped,PayPal,Canada,10
ORD00002698,CUST001642,2026-02-12,1984.21,Cancelled,Debit Card,Italy,5
ORD00002699,CUST000070,2025-06-06,3896.18,Shipped,Debit Card,Spain,15
ORD00002700,CUST001898,2025-03-08,3063.14,Shipped,Credit Card,Germany,20
ORD00002701,CUST000348,2025-08-13,3166.87,Pending,Credit Card,Germany,20
ORD00002702,CUST001022,2025-02-24,3363.53,Shipped,Bank Transfer,France,25
ORD00002703,CUST000263,2025-11-04,1150.32,Cancelled,PayPal,Canada,25
ORD00002704,CUST001225,2026-01-09,994.74,Delivered,Bank Transfer,USA,5
ORD00002705,CUST000416,2025-11-04,1382.19,Cancelled,PayPal,Germany,10
ORD00002706,CUST000831,2025-07-30,651.63,Pending,Credit Card,Canada,0
ORD00002707,CUST000027,2025-11-21,1921.37,Delivered,Bank Transfer,Australia,10
ORD00002708,CUST001126,2025-11-11,3966.77,Cancelled,Credit Card,UK,15
ORD00002709,CUST000695,2025-04-11,2074.09,Delivered,Credit Card,USA,5
ORD00002710,CUST001454,2025-08-01,2355.85,Returned,PayPal,Australia,25
ORD00002711,CUST001734,2026-01-09,3365.52,Delivered,PayPal,Germany,5
ORD00002712,CUST000069,2025-06-28,3290.26,Returned,Bank Transfer,Canada,25
ORD00002713,CUST000746,2026-01-04,4652.89,Returned,Debit Card,Canada,25
ORD00002714,CUST001226,2025-03-17,947.71,Returned,Credit Card,Italy,15
ORD00002715,CUST000065,2025-12-03,4328.31,Returned,PayPal,UK,10
ORD00002716,CUST000242,2026-02-11,393.31,Delivered,PayPal,France,15
ORD00002717,CUST001291,2025-03-26,2379.02,Delivered,PayPal,UK,10
ORD00002718,CUST001825,2025-05-03,3982.83,Cancelled,Bank Transfer,France,0
ORD00002719,CUST001832,2025-12-04,1196.17,Cancelled,Credit Card,Germany,5
ORD00002720,CUST000929,2025-07-01,961.26,Shipped,Bank Transfer,Italy,5
ORD00002721,CUST001827,2025-04-09,4256.87,Shipped,Credit Card,France,20
ORD00002722,CUST000736,2025-08-10,1317.35,Pending,Debit Card,Australia,25
ORD00002723,CUST000281,2025-09-11,4681.13,Returned,Credit Card,France,15
ORD00002724,CUST001400,2025-03-08,4939.98,Shipped,Bank Transfer,Australia,5
ORD00002725,CUST000903,2025-03-21,4928.86,Delivered,Bank Transfer,France,10
ORD00002726,CUST001543,2025-10-19,1376.91,Cancelled,Credit Card,UK,10
ORD00002727,CUST001975,2026-01-09,2427.31,Pending,Debit Card,Canada,10
ORD00002728,CUST001997,2026-02-12,585.48,Delivered,PayPal,UK,15
ORD00002729,CUST001867,2025-10-06,2184.11,Returned,PayPal,France,25
ORD00002730,CUST001699,2025-05-30,2168.53,Returned,PayPal,Australia,5
ORD00002731,CUST001500,2025-11-12,2039.6,Delivered,Credit Card,France,0
ORD00002732,CUST000876,2025-04-19,2959.31,Returned,Bank Transfer,Germany,5
ORD00002733,CUST001034,2026-01-05,4642.66,Cancelled,PayPal,Italy,15
ORD00002734,CUST001944,2025-11-07,2581.97,Cancelled,Debit Card,USA,20
ORD00002735,CUST001759,2025-09-30,2222.56,Returned,Debit Card,Canada,0
ORD00002736,CUST000123,2025-05-17,3699.94,Returned,PayPal,Canada,15
ORD00002737,CUST000683,2025-10-15,4708.11,Delivered,Bank Transfer,Canada,5
ORD00002738,CUST000826,2025-11-29,2602.93,Returned,Bank Transfer,France,5
